"a1","a2","a3","a4","a5","y1","y2"
0.805501,0.678166,0.527625,0.451088,0.476576,0.852659,0.010058
0.922081,0.775617,0.567376,0.456735,0.46771,0.753727,0.010058
0.946335,0.800658,0.59641,0.441903,0.478698,0.663258,0.010058
0.937537,0.833658,0.622085,0.41673,0.488854,0.621865,0.010058
0.921874,0.858561,0.632298,0.391557,0.497063,0.494562,0.010058
0.901953,0.841042,0.632072,0.387735,0.504849,0.398873,0.030411
0.884267,0.839719,0.621412,0.398235,0.514559,0.295041,0.050763
0.875257,0.848896,0.603297,0.418805,0.520891,0.147351,0.071116
0.873239,0.832474,0.590274,0.43849,0.524433,0.119863,0.107192
0.872922,0.835713,0.581714,0.412534,0.524785,0.092375,0.14003
0.874547,0.857237,0.575425,0.397011,0.513398,0.076675,0.141744
0.876172,0.866833,0.575469,0.41487,0.502879,0.076391,0.143458
0.877065,0.858178,0.587634,0.394074,0.50499,0.076107,0.145172
0.877121,0.853319,0.594551,0.392044,0.502879,0.075823,0.146886
0.877177,0.854068,0.589331,0.419128,0.498634,0.075539,0.1486
0.874225,0.8517,0.584712,0.397272,0.501882,0.075255,0.150314
0.871368,0.854329,0.589257,0.40276,0.502938,0.074971,0.152028
0.872544,0.859101,0.598673,0.387509,0.500416,0.074687,0.153742
0.873721,0.846928,0.594262,0.379276,0.507065,0.074403,0.155456
0.874898,0.851247,0.586803,0.398077,0.506679,0.074118,0.15717
0.87427,0.85412,0.595773,0.367427,0.508801,0.073834,0.158884
0.873699,0.843045,0.595814,0.385082,0.513328,0.07355,0.160598
0.875548,0.837455,0.590741,0.397476,0.511182,0.073266,0.162312
0.873906,0.845848,0.598061,0.394097,0.507922,0.072982,0.164026
0.868274,0.854643,0.592283,0.398791,0.505354,0.072698,0.16574
0.860524,0.863628,0.585179,0.36805,0.503372,0.072414,0.167454
0.850353,0.863245,0.585179,0.383302,0.507253,0.07213,0.169168
0.845223,0.872057,0.578855,0.423885,0.502844,0.071969,0.18242
0.845854,0.866032,0.569316,0.431511,0.502211,0.071969,0.210757
0.846484,0.852901,0.550059,0.415777,0.508825,0.071969,0.239095
0.847114,0.850916,0.537787,0.388575,0.50832,0.071969,0.253371
0.844116,0.840224,0.542961,0.390967,0.514477,0.071969,0.249258
0.836972,0.846737,0.541717,0.399857,0.51735,0.071969,0.245145
0.83269,0.855444,0.531394,0.382621,0.511463,0.071969,0.241032
0.829564,0.85527,0.526187,0.409756,0.505682,0.071969,0.236919
0.827938,0.854294,0.52188,0.429044,0.506561,0.071969,0.232806
0.830796,0.867129,0.517338,0.421969,0.500299,0.071969,0.228693
0.833654,0.855461,0.51317,0.399914,0.500159,0.071969,0.22458
0.836512,0.846266,0.511079,0.394199,0.506655,0.071969,0.220467
0.834427,0.853354,0.508988,0.421787,0.506022,0.071969,0.216354
0.829518,0.850655,0.508447,0.396852,0.509892,0.071969,0.21224
0.830348,0.846057,0.506941,0.418057,0.508754,0.071969,0.208127
0.829967,0.849523,0.504298,0.47955,0.503864,0.071969,0.204014
0.829081,0.845901,0.504752,0.464604,0.507875,0.071969,0.199901
0.832948,0.837995,0.50538,0.446575,0.512753,0.071969,0.195788
0.836815,0.8521,0.505134,0.434946,0.509939,0.071969,0.191675
0.842799,0.848408,0.504104,0.418193,0.510818,0.071969,0.187562
0.84642,0.843515,0.502177,0.412194,0.511185,0.071969,0.183449
0.847336,0.854338,0.501321,0.394516,0.506143,0.071969,0.179336
0.851413,0.858126,0.509286,0.38286,0.5011,0.072456,0.175223
0.855489,0.849418,0.517455,0.427967,0.502762,0.07358,0.17111
0.859566,0.845082,0.517086,0.446598,0.506339,0.074705,0.166997
0.860877,0.858282,0.518029,0.418488,0.501132,0.075829,0.162884
0.863971,0.864238,0.521459,0.391727,0.496347,0.076954,0.158771
0.872712,0.851856,0.520787,0.387463,0.502082,0.078078,0.154658
0.879414,0.845256,0.515985,0.433603,0.506374,0.079202,0.150545
0.880804,0.848025,0.523359,0.453446,0.50326,0.080327,0.146432
0.878787,0.839736,0.537571,0.453061,0.504228,0.081451,0.142319
0.880535,0.850045,0.543792,0.451213,0.503184,0.082575,0.138205
0.883528,0.855705,0.545139,0.440815,0.499842,0.0837,0.134092
0.886828,0.855531,0.546741,0.466158,0.502492,0.084824,0.129979
0.894477,0.863715,0.5484,0.413079,0.507353,0.085949,0.125866
0.898674,0.864255,0.554555,0.344669,0.506913,0.087073,0.121753
0.898927,0.85365,0.568013,0.384424,0.508977,0.088197,0.11764
0.897257,0.857516,0.572443,0.418612,0.507582,0.089322,0.113527
0.895195,0.867077,0.573405,0.40479,0.50282,0.090446,0.109414
0.895195,0.855531,0.58507,0.392532,0.502469,0.091571,0.111133
0.893233,0.854852,0.586442,0.375512,0.500721,0.092695,0.120479
0.886128,0.859884,0.579188,0.370534,0.499965,0.093819,0.129825
0.880412,0.861608,0.580426,0.390514,0.502164,0.094944,0.139171
0.880076,0.859362,0.577617,0.382961,0.506784,0.094589,0.148517
0.882956,0.858613,0.563312,0.382837,0.508508,0.092299,0.157863
0.887316,0.867825,0.55935,0.396285,0.503759,0.090009,0.167208
0.892146,0.85917,0.558263,0.380047,0.504837,0.08772,0.176554
0.894578,0.836445,0.56725,0.370965,0.512577,0.08543,0.172205
0.876411,0.84799,0.572845,0.410822,0.510138,0.08857,0.149948
0.846168,0.865335,0.568772,0.412977,0.507435,0.098811,0.127691
0.820362,0.854556,0.576638,0.384277,0.517725,0.086224,0.149965
0.804638,0.854033,0.555601,0.367495,0.521325,0.043785,0.230475
0.808516,0.857028,0.506558,0.362494,0.521876,0.020969,0.310985
0.823668,0.853842,0.483417,0.395322,0.516353,0.023817,0.351776
0.84429,0.859362,0.474878,0.416481,0.506667,0.026664,0.340629
0.870381,0.866868,0.468078,0.401842,0.500452,0.029511,0.329481
0.898624,0.868835,0.478473,0.385343,0.49535,0.032358,0.288228
0.92114,0.858944,0.490184,0.396059,0.495462,0.035205,0.242542
0.93311,0.863193,0.524856,0.393121,0.490273,0.120263,0.15486
0.933132,0.860285,0.583436,0.386091,0.48849,0.268412,0.043956
0.920451,0.853807,0.612921,0.421186,0.491791,0.31945,0.052626
0.902883,0.851073,0.626417,0.441926,0.496453,0.277127,0.061296
0.886414,0.858178,0.629213,0.408418,0.503495,0.210386,0.069966
0.871199,0.850045,0.626305,0.39277,0.513257,0.184091,0.078637
0.857554,0.847102,0.617742,0.408566,0.513457,0.157796,0.087307
0.845702,0.858735,0.593092,0.400299,0.516353,0.108711,0.129084
0.839852,0.847973,0.565191,0.407035,0.521648,0.062892,0.214154
0.838586,0.856314,0.550616,0.425353,0.511885,0.060316,0.266702
0.838077,0.874895,0.534636,0.382576,0.508813,0.057741,0.276724
0.841405,0.872649,0.511519,0.390003,0.510431,0.055165,0.286745
0.844734,0.867164,0.498804,0.404484,0.513679,0.052589,0.296767
0.848062,0.867599,0.490526,0.408759,0.508203,0.050013,0.306788
0.851391,0.866746,0.489162,0.416378,0.501155,0.047437,0.30022
0.85199,0.848774,0.49606,0.377144,0.506256,0.044861,0.271957
0.849468,0.854172,0.485387,0.380813,0.507781,0.042285,0.243694
0.847495,0.850115,0.487098,0.418998,0.513539,0.039709,0.227546
0.846151,0.857307,0.491736,0.442856,0.510126,0.038591,0.227239
0.844806,0.868853,0.482742,0.414303,0.504192,0.039378,0.226932
0.842912,0.853633,0.478268,0.368935,0.507382,0.040165,0.226624
0.843371,0.854503,0.478434,0.389595,0.504263,0.040952,0.226317
0.843629,0.866101,0.469631,0.389198,0.50234,0.041739,0.22601
0.842414,0.86261,0.459693,0.386624,0.509962,0.042526,0.225703
0.84423,0.853337,0.452265,0.417875,0.512261,0.043313,0.225396
0.846045,0.852779,0.455506,0.405969,0.510173,0.0441,0.225089
0.847861,0.862183,0.45614,0.40767,0.509464,0.044887,0.224782
0.849677,0.870855,0.446454,0.385638,0.501108,0.045675,0.224475
0.853626,0.863942,0.446716,0.399029,0.499279,0.065926,0.202246
0.857033,0.856506,0.462965,0.413657,0.496207,0.090398,0.173104
0.857033,0.863837,0.46955,0.391182,0.495257,0.087107,0.172408
0.858994,0.858787,0.462717,0.418057,0.504896,0.083815,0.171712
0.856843,0.854312,0.455884,0.396909,0.508989,0.080524,0.171017
0.85088,0.867181,0.454038,0.38811,0.505342,0.077233,0.170321
0.852393,0.875226,0.454907,0.400186,0.502211,0.073941,0.169625
0.854018,0.854242,0.460095,0.382003,0.508766,0.07065,0.168929
0.857123,0.840711,0.461451,0.402329,0.512214,0.067358,0.168234
0.861667,0.845727,0.454167,0.380308,0.518206,0.064067,0.167538
0.86007,0.856645,0.452232,0.364898,0.51769,0.060776,0.166842
0.858473,0.866363,0.460765,0.397192,0.503125,0.060337,0.166147
0.856876,0.858108,0.4703,0.401881,0.503149,0.063628,0.165451
0.858849,0.855688,0.476092,0.394822,0.506503,0.06692,0.164755
0.86241,0.858143,0.483993,0.372484,0.50377,0.070211,0.164059
0.863124,0.858021,0.482884,0.38896,0.500499,0.073502,0.163364
0.863839,0.852187,0.48653,0.399982,0.497781,0.076794,0.162668
0.864553,0.854974,0.494904,0.383733,0.500199,0.080085,0.161972
0.866817,0.854538,0.496109,0.402522,0.502618,0.083377,0.161277
0.866576,0.852901,0.490337,0.392827,0.505037,0.086668,0.160581
0.861449,0.855722,0.497337,0.411945,0.505424,0.089959,0.159885
0.861931,0.858004,0.499108,0.408509,0.508989,0.091546,0.159189
0.865528,0.856175,0.491474,0.407783,0.51416,0.090904,0.158494
0.86536,0.854643,0.492543,0.410471,0.513984,0.090263,0.157798
0.865192,0.851543,0.495535,0.352209,0.511592,0.089621,0.157102
0.865024,0.84254,0.498528,0.37584,0.510361,0.088979,0.156407
0.864124,0.853093,0.495973,0.380988,0.509247,0.088337,0.155711
0.862387,0.86234,0.492988,0.362948,0.506178,0.087695,0.155015
0.860649,0.860041,0.498903,0.403248,0.506237,0.087053,0.154319
0.860743,0.859762,0.499365,0.379197,0.506295,0.086411,0.153765
0.858535,0.858874,0.486702,0.369218,0.508625,0.08577,0.153396
0.851306,0.859432,0.476764,0.422286,0.508625,0.085128,0.153027
0.844077,0.849297,0.474437,0.434396,0.509071,0.084486,0.152658
0.839751,0.849105,0.471137,0.441132,0.511205,0.083844,0.152289
0.838742,0.861887,0.473146,0.446246,0.51144,0.083202,0.15192
0.837734,0.87035,0.476937,0.421345,0.509716,0.08256,0.151551
0.841118,0.857829,0.469765,0.405391,0.511721,0.081918,0.151182
0.847249,0.830628,0.462071,0.404019,0.516248,0.081276,0.150813
0.850779,0.825961,0.466676,0.415494,0.512389,0.081581,0.150444
0.850099,0.84759,0.470557,0.37152,0.504439,0.083124,0.150075
0.844608,0.86746,0.47402,0.369355,0.500622,0.084667,0.149705
0.839116,0.844856,0.47671,0.405345,0.512143,0.08621,0.149336
0.836854,0.831795,0.479998,0.414292,0.517385,0.087753,0.148967
0.838283,0.851491,0.48469,0.419293,0.503712,0.089296,0.148598
0.836103,0.86119,0.484387,0.37651,0.495995,0.090838,0.148229
0.829799,0.844682,0.489214,0.36771,0.506233,0.092381,0.14786
0.825887,0.84907,0.48703,0.419905,0.504955,0.093924,0.147491
0.819062,0.867338,0.48378,0.433864,0.500663,0.095467,0.145769
0.815038,0.857446,0.490892,0.417705,0.504509,0.09701,0.142279
0.825753,0.856297,0.499736,0.372495,0.505881,0.098553,0.138788
0.839297,0.862357,0.49647,0.363776,0.50394,0.079506,0.147301
0.850645,0.856593,0.488673,0.434703,0.505611,0.056775,0.17151
0.85756,0.861156,0.485724,0.443083,0.502891,0.064437,0.180456
0.857291,0.859919,0.488006,0.40911,0.501964,0.072099,0.169444
0.856523,0.852239,0.495568,0.3893,0.505377,0.079761,0.158432
0.857952,0.852239,0.504757,0.406445,0.504849,0.087423,0.147419
0.858204,0.850185,0.514025,0.445645,0.501859,0.095085,0.136407
0.857112,0.839736,0.521022,0.424815,0.50574,0.099156,0.131874
0.85849,0.844247,0.519618,0.394369,0.505342,0.098529,0.135815
0.85877,0.854173,0.516236,0.41004,0.499549,0.097903,0.139756
0.858307,0.862845,0.511907,0.401581,0.501812,0.097277,0.143697
0.862118,0.857812,0.517362,0.362354,0.507429,0.106883,0.12412
0.865928,0.850272,0.533151,0.388321,0.509552,0.129869,0.098798
0.871255,0.867999,0.543669,0.414288,0.50166,0.133632,0.106181
0.880042,0.852361,0.556241,0.402182,0.505775,0.112256,0.113564
0.890801,0.852118,0.555957,0.390536,0.508402,0.090879,0.120948
0.897324,0.867146,0.548829,0.387871,0.504181,0.079119,0.128331
0.899005,0.856959,0.546844,0.375262,0.505295,0.079932,0.135715
0.90453,0.859083,0.541,0.436789,0.504052,0.080745,0.143098
0.905819,0.862723,0.546186,0.463618,0.504884,0.081558,0.146709
0.8945,0.856036,0.549258,0.41715,0.511088,0.082371,0.145385
0.883965,0.856384,0.551712,0.418998,0.50506,0.083184,0.144062
0.880502,0.851595,0.557982,0.4423,0.504017,0.083997,0.142739
0.879997,0.847442,0.567698,0.449421,0.50611,0.08481,0.141416
0.875178,0.854364,0.574348,0.416923,0.500745,0.085623,0.140093
0.865428,0.857081,0.576977,0.400617,0.50404,0.086436,0.13877
0.857168,0.857307,0.572875,0.406502,0.510419,0.087249,0.137447
0.850611,0.859205,0.564317,0.376736,0.506386,0.081664,0.141699
0.841544,0.851456,0.562751,0.399007,0.507886,0.067711,0.15324
0.832197,0.857237,0.549848,0.392883,0.513234,0.053759,0.182006
0.830124,0.860494,0.52739,0.396399,0.516587,0.046238,0.233296
0.829922,0.851787,0.514684,0.415171,0.518569,0.047129,0.261907
0.830852,0.864534,0.504574,0.381918,0.516048,0.04802,0.260861
0.837072,0.866746,0.493171,0.394029,0.509071,0.048911,0.259816
0.837958,0.860738,0.484457,0.410913,0.50326,0.049802,0.25877
0.837166,0.863141,0.47759,0.382417,0.509505,0.050692,0.257724
0.841425,0.875157,0.476721,0.380325,0.508813,0.051583,0.256679
0.845683,0.879005,0.472624,0.397419,0.502738,0.052474,0.255633
0.848321,0.869131,0.466704,0.42003,0.503061,0.053365,0.247559
0.849106,0.857412,0.473285,0.428228,0.507371,0.054256,0.230294
0.84989,0.850167,0.474195,0.390604,0.507617,0.055146,0.213028
0.848551,0.859501,0.470639,0.366247,0.499936,0.056037,0.204347
0.844786,0.86948,0.476015,0.385978,0.498845,0.056928,0.206892
0.84102,0.869079,0.478535,0.395231,0.502598,0.057819,0.209437
0.837254,0.87049,0.470287,0.412274,0.503096,0.05871,0.211981
0.833488,0.865527,0.460202,0.417853,0.508989,0.059601,0.214526
0.831892,0.866328,0.450116,0.412376,0.511885,0.060491,0.217071
0.832774,0.857969,0.441351,0.40699,0.514969,0.061382,0.219616
0.833657,0.853406,0.435931,0.3904,0.510361,0.062273,0.222161
0.83454,0.85264,0.437757,0.416447,0.506362,0.063164,0.224705
0.832657,0.858892,0.43674,0.396784,0.506925,0.064055,0.22725
0.834125,0.855897,0.432009,0.356484,0.507066,0.064946,0.221432
0.838066,0.846806,0.430717,0.520552,0.533498,0.065836,0.204677
0.836329,0.847834,0.433504,0.695518,0.614459,0.066727,0.187922
0.834592,0.831534,0.434611,0.720736,0.676435,0.067618,0.171167
0.833953,0.84705,0.436128,0.740523,0.668801,0.073975,0.154412
0.834569,0.864795,0.452732,0.726326,0.672354,0.087481,0.14488
0.835186,0.870281,0.457876,0.740569,0.683518,0.100986,0.144795
0.83881,0.868818,0.454437,0.735352,0.691434,0.108285,0.144709
0.843281,0.8521,0.457881,0.717062,0.698388,0.107467,0.144624
0.844794,0.848112,0.466258,0.721042,0.701366,0.106649,0.144539
0.844739,0.857986,0.468573,0.736781,0.696341,0.105832,0.144453
0.844929,0.86018,0.462631,0.779644,0.696429,0.105014,0.144368
0.847451,0.858195,0.46637,0.756228,0.699185,0.104196,0.144282
0.845814,0.846179,0.468303,0.721995,0.702691,0.103378,0.144197
0.844081,0.851595,0.46757,0.729422,0.698317,0.102561,0.144111
0.847667,0.852553,0.475037,0.710928,0.694096,0.101743,0.144026
0.851254,0.842836,0.474389,0.72627,0.699537,0.100925,0.143941
0.852558,0.851299,0.470199,0.716665,0.700675,0.100107,0.143855
0.851255,0.853459,0.469068,0.687455,0.699373,0.09929,0.14377
0.849953,0.859223,0.472309,0.721768,0.69949,0.098472,0.143684
0.84865,0.865283,0.478456,0.739866,0.69578,0.097654,0.143599
0.846307,0.861034,0.477202,0.734581,0.694666,0.09794,0.143513
0.842777,0.862531,0.481288,0.719704,0.693552,0.099669,0.143428
0.839247,0.867495,0.482608,0.69224,0.697555,0.101399,0.143343
0.843719,0.860616,0.482783,0.714499,0.70166,0.103128,0.143257
0.853125,0.855513,0.493562,0.724728,0.70248,0.104857,0.143172
0.85772,0.859083,0.500616,0.732166,0.699994,0.106586,0.143086
0.862316,0.849349,0.499695,0.747452,0.700604,0.108315,0.143001
0.865237,0.84907,0.497242,0.73834,0.705641,0.110044,0.142915
0.866246,0.85581,0.504683,0.738255,0.701155,0.111774,0.14283
0.867254,0.861434,0.511254,0.719874,0.693838,0.113503,0.142745
0.866145,0.86631,0.516829,0.729399,0.692313,0.115232,0.142659
0.862614,0.864621,0.523687,0.767885,0.692243,0.116961,0.142574
0.860758,0.865823,0.52912,0.719511,0.692958,0.100965,0.142488
0.860814,0.854207,0.528975,0.690653,0.703688,0.080652,0.143084
0.86087,0.854138,0.520948,0.734241,0.706788,0.085005,0.144569
0.858546,0.848478,0.519111,0.724421,0.704384,0.089358,0.146054
0.855621,0.845256,0.523594,0.717754,0.70198,0.093711,0.147539
0.851978,0.854765,0.525376,0.756716,0.701218,0.098063,0.149025
0.848437,0.851839,0.535138,0.762623,0.702332,0.102416,0.15051
0.849109,0.856401,0.535335,0.738856,0.703446,0.102315,0.151995
0.849782,0.864255,0.524826,0.719534,0.700839,0.09639,0.15348
0.848964,0.870664,0.521935,0.721927,0.698904,0.090464,0.154966
0.846442,0.870768,0.5244,0.738045,0.698904,0.084539,0.156451
0.84698,0.867042,0.525466,0.71874,0.69657,0.062578,0.157936
0.845052,0.858021,0.523796,0.7344,0.700252,0.039648,0.159421
0.839644,0.846354,0.513929,0.740568,0.706456,0.042873,0.160907
0.838048,0.849592,0.51036,0.722528,0.7018,0.046099,0.162392
0.839942,0.858073,0.509991,0.741408,0.69623,0.049325,0.163877
0.838843,0.862862,0.50602,0.733379,0.697408,0.052551,0.165362
0.835649,0.872649,0.506271,0.719126,0.694506,0.055777,0.166848
0.83408,0.861225,0.501925,0.72187,0.698868,0.059002,0.168333
0.832724,0.857185,0.504694,0.69867,0.698153,0.062228,0.169818
0.834192,0.856053,0.509384,0.707378,0.69487,0.065454,0.171303
0.830998,0.849122,0.507157,0.742349,0.702844,0.06868,0.172789
0.827804,0.855322,0.509619,0.723287,0.70251,0.071906,0.173609
0.82461,0.861939,0.516376,0.719829,0.696969,0.075132,0.173561
0.823377,0.860302,0.517521,0.740841,0.697872,0.078357,0.173513
0.820934,0.849505,0.51587,0.727971,0.706139,0.081583,0.173465
0.817487,0.84503,0.513552,0.731747,0.70587,0.084809,0.173416
0.817403,0.850742,0.510486,0.738958,0.699209,0.086187,0.173368
0.817319,0.848913,0.509103,0.736747,0.701073,0.085149,0.17332
0.817235,0.856332,0.509674,0.740166,0.700405,0.084111,0.173272
0.818701,0.859762,0.509972,0.723582,0.697872,0.083073,0.173223
0.821937,0.856628,0.517168,0.729025,0.695949,0.082035,0.173175
0.825173,0.859467,0.523569,0.738131,0.69114,0.080998,0.173127
0.828409,0.860215,0.528302,0.722652,0.690683,0.07996,0.173079
0.834685,0.84099,0.536849,0.728923,0.694424,0.078922,0.17303
0.83761,0.841286,0.539323,0.730601,0.69256,0.077884,0.172982
0.836344,0.859815,0.540976,0.722913,0.687646,0.076846,0.172934
0.836476,0.841164,0.541151,0.733935,0.696617,0.075808,0.172886
0.833492,0.849384,0.535141,0.718343,0.697954,0.07477,0.172837
0.830508,0.86422,0.531774,0.717493,0.693685,0.073732,0.172789
0.827524,0.852239,0.530643,0.740296,0.701847,0.072694,0.172741
0.826115,0.842366,0.536289,0.736985,0.708731,0.071656,0.172693
0.826508,0.853789,0.536087,0.738255,0.702574,0.070618,0.172644
0.8269,0.858752,0.52715,0.747701,0.701835,0.06958,0.173833
0.824677,0.854765,0.521284,0.730295,0.707288,0.068542,0.17664
0.82331,0.842714,0.523668,0.755071,0.706339,0.067505,0.179447
0.823904,0.840433,0.520934,0.754493,0.704392,0.066467,0.182253
0.819914,0.852431,0.5132,0.710043,0.705893,0.065429,0.18506
0.813862,0.863211,0.514727,0.704249,0.703078,0.064391,0.187867
0.808398,0.854016,0.519707,0.702355,0.706092,0.063353,0.190673
0.803607,0.839335,0.519377,0.712901,0.711662,0.062315,0.19348
0.801224,0.85311,0.508255,0.705315,0.707617,0.061277,0.196287
0.801594,0.850115,0.504743,0.739185,0.704099,0.060239,0.199093
0.801964,0.85506,0.502814,0.763224,0.69793,0.059201,0.2019
0.802334,0.86523,0.496093,0.715871,0.693867,0.058163,0.204707
0.802704,0.846597,0.488519,0.709522,0.704861,0.057125,0.207513
0.799292,0.852344,0.482758,0.731985,0.709493,0.056087,0.21032
0.797639,0.869445,0.482266,0.720237,0.702832,0.055049,0.213127
0.802934,0.86274,0.483094,0.737235,0.691575,0.054012,0.215933
0.804896,0.861678,0.47753,0.713354,0.689182,0.052974,0.21874
0.805949,0.873084,0.468311,0.709986,0.694377,0.051936,0.221547
0.806162,0.857063,0.470172,0.758212,0.696664,0.050898,0.224353
0.798014,0.847834,0.471284,0.769824,0.698951,0.04986,0.22716
0.795313,0.847572,0.465094,0.744242,0.701237,0.048822,0.229967
0.800962,0.853807,0.46338,0.723072,0.698353,0.047784,0.232773
0.800514,0.868435,0.463779,0.706267,0.693087,0.046746,0.23558
0.796479,0.867355,0.459368,0.698035,0.691856,0.045708,0.238387
0.793935,0.871186,0.451431,0.698953,0.687669,0.04467,0.241194
0.694558,0.826989,0.430569,0.719897,0.692747,0.043632,0.244
0.579064,0.746378,0.4042,0.722131,0.706198,0.042594,0.246807
0.578089,0.721562,0.377546,0.729354,0.690461,0.042006,0.305242
0.581956,0.702442,0.350272,0.719602,0.688291,0.042006,0.364776
0.585822,0.669824,0.336683,0.730443,0.715415,0.042006,0.330621
0.585845,0.656485,0.330782,0.733946,0.719754,0.042379,0.296465
0.58469,0.668745,0.332559,0.712186,0.708719,0.04324,0.271776
0.58478,0.683617,0.334368,0.728866,0.699068,0.044101,0.259465
0.585464,0.687291,0.332756,0.728118,0.695562,0.044962,0.247154
0.587179,0.693908,0.328604,0.733209,0.690812,0.045823,0.234843
